name,item_id,slug,price_standard,price_gds_plus,owned,url
cutesy game background pack,116z2b0e1e3w3e4c9u,cutesy-game-background-pack,7.95,6.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=cutesy-game-background-pack&item=116z2b0e1e3w3e4c9u
Electronics scene background,146k1z9w6k902g6n39,Electronics-scene-background,3.50,2.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Electronics-scene-background&item=146k1z9w6k902g6n39
Repeating lava themed background texture,1e601d9v6g8b9u6p38,Repeating-lava-themed-background-texture,2.50,1.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Repeating-lava-themed-background-texture&item=1e601d9v6g8b9u6p38
Cratered Planet surface repeating background,1y6x1f9765899p0g35,Cratered-Planet-surface-repeating-background,2.50,1.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Cratered-Planet-surface-repeating-background&item=1y6x1f9765899p0g35
stage background,196o1g9151283i4c0f,stage-background,2.95,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=stage-background&item=196o1g9151283i4c0f
Sea background,1m6k1p9v47562j719a,Sea-background,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Sea-background&item=1m6k1p9v47562j719a
Blood background,116b1j9t109d38105m,Blood-background,1.95,1.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Blood-background&item=116b1j9t109d38105m
Wooden background,1k6v149d1r801y268j,Wooden-background,2.50,2.00,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Wooden-background&item=1k6v149d1r801y268j
Virus monster type seven,1k6c11980c290r858a,Virus-monster-type-seven,3.95,3.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Virus-monster-type-seven&item=1k6c11980c290r858a
Virus monster type six,116711980h2j0v4x85,Virus-monster-type-six,3.95,3.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Virus-monster-type-six&item=116711980h2j0v4x85
virus monster type 5,146i1l87844n5v064f,virus-monster-type-5,3.95,3.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=virus-monster-type-5&item=146i1l87844n5v064f
Wild west mega bundle,1t6a158n4o2l909q8u,Wild-west-mega-bundle,74.95,71.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Wild-west-mega-bundle&item=1t6a158n4o2l909q8u
Sheriff game sprite,1z6r148g4h1x5c5f25,Sheriff-game-sprite,5.95,5.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Sheriff-game-sprite&item=1z6r148g4h1x5c5f25
cowgirl character game sprite,1x6k1u8d4u11580u6a,cowgirl-character-game-sprite,9.95,8.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=cowgirl-character-game-sprite&item=1x6k1u8d4u11580u6a
Cowboy character game sprite,1q6a1p8u4s164e9g0d,Cowboy-character-game-sprite,9.95,8.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Cowboy-character-game-sprite&item=1q6a1p8u4s164e9g0d
Wild west enemy posse,10611i8c4i1c4d4g7f,Wild-west-enemy-posse,16.95,15.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Wild-west-enemy-posse&item=10611i8c4i1c4d4g7f
Wild west tile set,1h6x158t3v9j8n689e,Wild-west-tile-set,3.95,3.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Wild-west-tile-set&item=1h6x158t3v9j8n689e
Animated water tower,116z1c7z960x20475b,Animated-water-tower,2.50,1.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-water-tower&item=116z1c7z960x20475b
Wild west train,1x6f117s880m9h8b7e,Wild-west-train,9.95,8.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Wild-west-train&item=1x6f117s880m9h8b7e
Wild west town pack,136j157m8v079o5r18,Wild-west-town-pack,12.95,11.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Wild-west-town-pack&item=136j157m8v079o5r18
Wild west mega pack,1y601c7k1p1k417a8w,Wild-west-mega-pack,19.95,18.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Wild-west-mega-pack&item=1y601c7k1p1k417a8w
Smashable platformer blocks,1m6k1r7c315f378l4g,Smashable-platformer-blocks,6.50,5.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Smashable-platformer-blocks&item=1m6k1r7c315f378l4g
Old lady cartoon game sprite,116y1f6j4r1u8k466w,Old-lady-cartoon-game-sprite,8.95,8.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Old-lady-cartoon-game-sprite&item=116y1f6j4r1u8k466w
Creature feature 2d game asset bundle,1r611j565y6p6l0p9r,Creature-feature-2d-game-asset-bundle,74.95,64.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Creature-feature-2d-game-asset-bundle&item=1r611j565y6p6l0p9r
Enemy Possum game sprite,1t6p1a5k5g5h6z9j7q,Enemy-Possum-game-sprite,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Enemy-Possum-game-sprite&item=1t6p1a5k5g5h6z9j7q
Enemy turtles pack,1h6d115u4l93812r4p,Enemy-turtles-pack,8.50,7.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Enemy-turtles-pack&item=1h6d115u4l93812r4p
Enemy rabbits,1b681v5b4p9v757k8p,Enemy-rabbits,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Enemy-rabbits&item=1b681v5b4p9v757k8p
Enemy rats,1o6l1z5d4v9z7x6p21,Enemy-rats,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Enemy-rats&item=1o6l1z5d4v9z7x6p21
Enemy birds pack,1z6q1x5s4h9n7w4q11,Enemy-birds-pack,5.95,5.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Enemy-birds-pack&item=1z6q1x5s4h9n7w4q11
Hungry frog game asset,1q6f1m5g4t9h6r9h8f,Hungry-frog-game-asset,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Hungry-frog-game-asset&item=1q6f1m5g4t9h6r9h8f
Enemy bat game sprite,1i6e1m564l9v6y6e68,Enemy-bat-game-sprite,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Enemy-bat-game-sprite&item=1i6e1m564l9v6y6e68
Enemy fish pack,1s6c1u5w459w6p4f3w,Enemy-fish-pack,5.95,5.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Enemy-fish-pack&item=1s6c1u5w459w6p4f3w
Snappy crocodile game sprite,1x6a155i419p6a1a4m,Snappy-crocodile-game-sprite,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Snappy-crocodile-game-sprite&item=1x6a155i419p6a1a4m
Enemy snake game asset,1s611c5e4l945k7e6o,Enemy-snake-game-asset,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Enemy-snake-game-asset&item=1s611c5e4l945k7e6o
Enemy squirrel,1m6k1k5e4j975p319v,Enemy-squirrel,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Enemy-squirrel&item=1m6k1k5e4j975p319v
Enemy hedgehog game sprite,1q6t1j5g4x9q5u014a,Enemy-hedgehog-game-sprite,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Enemy-hedgehog-game-sprite&item=1q6t1j5g4x9q5u014a
Enemy black widow spider game asset,146h1s544b8a451u3r,Enemy-black-widow-spider-game-asset,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Enemy-black-widow-spider-game-asset&item=146h1s544b8a451u3r
Mega mosquitos game sprite pack,186n1e5q4k8e392g3o,Mega-mosquitos-game-sprite-pack,5.95,5.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Mega-mosquitos-game-sprite-pack&item=186n1e5q4k8e392g3o
Enemy wasp game sprite,1n6t1l594k8t2s995b,Enemy-wasp-game-sprite,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Enemy-wasp-game-sprite&item=1n6t1l594k8t2s995b
Enemy snail game sprites,156t1y5c478020739a,Enemy-snail-game-sprites,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Enemy-snail-game-sprites&item=156t1y5c478020739a
Enemy centipede game sprite,156w1v5c498b205w57,Enemy-centipede-game-sprite,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Enemy-centipede-game-sprite&item=156w1v5c498b205w57
Evil caterpillar game sprite,1u651k564q8s2n2t7j,Evil-caterpillar-game-sprite,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Evil-caterpillar-game-sprite&item=1u651k564q8s2n2t7j
Enemy beetle game sprite,1n6v1g5q4e8y1q8o6x,Enemy-beetle-game-sprite,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Enemy-beetle-game-sprite&item=1n6v1g5q4e8y1q8o6x
Enemy ants,116y1o5u438419636k,Enemy-ants,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Enemy-ants&item=116y1o5u438419636k
Manitcore,11611w3e77545e219q,Manitcore,6.95,5.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Manitcore&item=11611w3e77545e219q
Sandy tileset,196v1o3x7q552t3g8s,Sandy-tileset,8.95,7.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Sandy-tileset&item=196v1o3x7q552t3g8s
Beach scene creation pack,1r6i1l3d7o4r9m3r1n,Beach-scene-creation-pack,9.95,8.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Beach-scene-creation-pack&item=1r6i1l3d7o4r9m3r1n
Mosquito fish,1t6d1b307s40202a2e,Mosquito-fish,1.95,1.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Mosquito-fish&item=1t6d1b307s40202a2e
Mosquito larva,1669173e7z3t467r5s,Mosquito-larva,,,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Mosquito-larva&item=1669173e7z3t467r5s
Bull cartoon sprite,1e6o1m3i7z247k4446,Bull-cartoon-sprite,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Bull-cartoon-sprite&item=1e6o1m3i7z247k4446
Fairy cartoon game sprite character pack,19691h3c1e3g9x4w8d,Fairy-cartoon-game-sprite-character-pack,9.95,8.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Fairy-cartoon-game-sprite-character-pack&item=19691h3c1e3g9x4w8d
Animated princess sprite character,1q6g142o3i6i9j8y6h,Animated-princess-sprite-character,9.95,8.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-princess-sprite-character&item=1q6g142o3i6i9j8y6h
Animated cartoon Unicorn game asset,1g6q182y199l1r5b2c,Animated-cartoon-Unicorn-game-asset,7.95,6.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-cartoon-Unicorn-game-asset&item=1g6q182y199l1r5b2c
Animated lion cartoon sprite,1s6a1w1n716n5c6t0x,Animated-lion-cartoon-sprite,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-lion-cartoon-sprite&item=1s6a1w1n716n5c6t0x
Animated hippopotamus cartoon game sprite,1c6a1h0l9q6l6v0p47,Animated-hippopotamus-cartoon-game-sprite,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-hippopotamus-cartoon-game-sprite&item=1c6a1h0l9q6l6v0p47
Animated mammoth 2d game sprite,1t6x1c046q305z1g36,Animated-mammoth-2d-game-sprite,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-mammoth-2d-game-sprite&item=1t6x1c046q305z1g36
Animated camel cartoon sprite,1b6b100e318v2m6a51,Animated-camel-cartoon-sprite,4.95,4.25,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-camel-cartoon-sprite&item=1b6b100e318v2m6a51
Animated dice roll game asset,156g1h0j1e184c7u24,Animated-dice-roll-game-asset,3.50,2.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-dice-roll-game-asset&item=156g1h0j1e184c7u24
Mega collectables pack,13640a8d3y0y934q46,Mega-collectables-pack,14.95,13.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Mega-collectables-pack&item=13640a8d3y0y934q46
Animated badger cartoon sprite,1b6g0x8b16150j6t2d,Animated-badger-cartoon-sprite,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-badger-cartoon-sprite&item=1b6g0x8b16150j6t2d
Animated Kangaroo game sprite,1x630e8e0b217i901q,Animated-Kangaroo-game-sprite,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-Kangaroo-game-sprite&item=1x630e8e0b217i901q
Animated armadillo,1a6u0q7v68296k8b1g,Animated-armadillo,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-armadillo&item=1a6u0q7v68296k8b1g
Temple scene construction mega pack 2,1b6y0i7k5k2n0c481w,Temple-scene-construction-mega-pack-2,19.95,18.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Temple-scene-construction-mega-pack-2&item=1b6y0i7k5k2n0c481w
Mega christmas bundle,136x0b6m763f4b1l2g,Mega-christmas-bundle,34.95,32.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Mega-christmas-bundle&item=136x0b6m763f4b1l2g
Winter night backdrop creation kit,1f640w677y333w1b1j,Winter-night-backdrop-creation-kit,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Winter-night-backdrop-creation-kit&item=1f640w677y333w1b1j
Christmas interior scene,19660k61408h283m9p,Christmas-interior-scene,19.95,18.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Christmas-interior-scene&item=19660k61408h283m9p
Animated santa clause cartoon character,16680u6o488t114u30,Animated-santa-clause-cartoon-character,9.95,8.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-santa-clause-cartoon-character&item=16680u6o488t114u30
Animated reindeer,1k5o1t1r5n2q553u03,Animated-reindeer,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-reindeer&item=1k5o1t1r5n2q553u03
Winter 2d game tile set,1z555r4i7r965k0a8n,Winter-2d-game-tile-set,7.50,6.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Winter-2d-game-tile-set&item=1z555r4i7r965k0a8n
Animated farmer charactergame sprite,1z6a0z6j3d2a239h2w,Animated-farmer-charactergame-sprite,12.95,11.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-farmer-charactergame-sprite&item=1z6a0z6j3d2a239h2w
Animated pirate flag,1g660i6p3r2c1i2j71,Animated-pirate-flag,0.75,0.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-pirate-flag&item=1g660i6p3r2c1i2j71
Animated rotating torpedo game asset,1i6d0n6c340w0m4y94,Animated-rotating-torpedo-game-asset,4.25,3.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-rotating-torpedo-game-asset&item=1i6d0n6c340w0m4y94
Spike path kit,166c00662e9s6j5z9c,Spike-path-kit,3.95,3.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Spike-path-kit&item=166c00662e9s6j5z9c
spiky plate trap,1y6f0b652x9a4t596m,spiky-plate-trap,1.50,1.20,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=spiky-plate-trap&item=1y6f0b652x9a4t596m
Animated rhinoceros,1i6s0x51581c557z91,Animated-rhinoceros,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-rhinoceros&item=1i6s0x51581c557z91
Animated Skunk game asset,1r610c5w1f0s298g8p,Animated-Skunk-game-asset,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-Skunk-game-asset&item=1r610c5w1f0s298g8p
Animated light bulb,1a6o0b4h5h8y5p0054,Animated-light-bulb,,,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-light-bulb&item=1a6o0b4h5h8y5p0054
Animated raccoon game sprite,1a610u4z5q7a6r256q,Animated-raccoon-game-sprite,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-raccoon-game-sprite&item=1a610u4z5q7a6r256q
animated ostrich game sprite,1l6c084q418h7r9g2f,animated-ostrich-game-sprite,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=animated-ostrich-game-sprite&item=1l6c084q418h7r9g2f
Animated Alpaca,1z660h4r255r8o340i,Animated-Alpaca,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-Alpaca&item=1z660h4r255r8o340i
Animated squirrel game sprite,166w0m3a938m0p4o1a,Animated-squirrel-game-sprite,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-squirrel-game-sprite&item=166w0m3a938m0p4o1a
Sci fi mega bundle,116j0g37286q5q6v7z,Sci-fi-mega-bundle,48.95,41.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Sci-fi-mega-bundle&item=116j0g37286q5q6v7z
Sci fi mega pack,1x600u312n5p9r218q,Sci-fi-mega-pack,19.95,18.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Sci-fi-mega-pack&item=1x600u312n5p9r218q
Sci fi bombs and mines,1o6y0x342i5s8b7k3w,Sci-fi-bombs-and-mines,1.95,1.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Sci-fi-bombs-and-mines&item=1o6y0x342i5s8b7k3w
Robot dog animated game sprite,1q6c0g3s2h5k688a8u,Robot-dog-animated-game-sprite,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Robot-dog-animated-game-sprite&item=1q6c0g3s2h5k688a8u
Robot player character pack,1s6i0s3v2z5e479k0o,Robot-player-character-pack,14.95,13.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Robot-player-character-pack&item=1s6i0s3v2z5e479k0o
Enemy droid 05 animated game asset,1r6g0p3y2m1m2b7m81,Enemy-droid-05-animated-game-asset,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Enemy-droid-05-animated-game-asset&item=1r6g0p3y2m1m2b7m81
Enemy droid 04 animated game asset,196z043z211323490u,Enemy-droid-04-animated-game-asset,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Enemy-droid-04-animated-game-asset&item=196z043z211323490u
Enemy droid 03 animated game asset,1i6801342h1v1s5635,Enemy-droid-03-animated-game-asset,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Enemy-droid-03-animated-game-asset&item=1i6801342h1v1s5635
Enemy droid 02 animated game asset,1v660o311z9i6u690n,Enemy-droid-02-animated-game-asset,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Enemy-droid-02-animated-game-asset&item=1v660o311z9i6u690n
Enemy droid 01 animated game asset,116b0o3x1x996n313u,Enemy-droid-01-animated-game-asset,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Enemy-droid-01-animated-game-asset&item=116b0o3x1x996n313u
mega explosives bundle,1z6k0e0g0i7r583s8e,mega-explosives-bundle,19.95,15.00,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=mega-explosives-bundle&item=1z6k0e0g0i7r583s8e
Pirate themed spiky balls game assets,1g5f94990d5p8f2g69,Pirate-themed-spiky-balls-game-assets,3.50,2.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Pirate-themed-spiky-balls-game-assets&item=1g5f94990d5p8f2g69
Pirate crab and crab game asset,1m5l9t9i0857619j34,Pirate-crab-and-crab-game-asset,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Pirate-crab-and-crab-game-asset&item=1m5l9t9i0857619j34
Pirate monster collection,1y5x938a966b764d31,Pirate-monster-collection,9.95,8.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Pirate-monster-collection&item=1y5x938a966b764d31
